path	sha256	category	external_citers	status	durable_destination	record_disposition	consumed_by	shipped_evidence	open_owner_decisions	rationale
.myrobots/2026-08-24-bespoke-wave5/modtris/spec.md	0276a5f5a1212ae4b89af184a506f01c653fbc9e154643938e222e85f584b9ce	package	0	stale	skill:module-surfaces	consume-stage4	#2282 (7e7b02834d)	STRICT_FACES 'modtris' (strict-faces.ts:5111-5170) records the promotion; §13.1 resolved by WIRING levelStep (modtris-state.ts:129,164,180,447,464,490; #2282 title 'a WIRED difficulty ramp'); §5.1's freeze param was refused — the seam is __modtrisVrtSeed + __modtrisVrtTicks (modtris.spec.ts:395-407, strict-faces.ts:5149-5150) and the module left EXEMPT_FROM_VRT (which no longer exists: vrt-exemptions.ts gone); §0.1's AUDIO_OPERABLE precursor was answered as the designed end state (workflow-shell.spec.ts:204-290, strict-faces.ts:5154); ModtrisWellBody.svelte; roster row _shell-faces.ts:4741.	none	Both precursor questions the spec refused to decide were decided in the PR, and the freeze-param design was dropped, so the spec is evidence of the questions rather than of the answers. Durable lessons: a shrinking derived fixture pool emits no signal until it empties into a named skip (skips are not passes), a declared control read by nothing must be wired or deleted before it is ranked, and a canvas painter called with backing-store px and no ctx.scale halves its text.
.myrobots/2026-08-24-bespoke-wave5/nibbles/dock-screen-off.html	b11991042515d284449d0380bd1bdf64ac21c9b203efd9785ff413d64b923387	package	0	current	none	consume-stage4	#2317 (05e6c071e7)	STRICT_FACES 'nibbles' (strict-faces.ts:6281-6375: SCREEN/SCALE overlays, keep-rendering, arrow keys as the instrument, LEN deleted with the value on aria-label); ui/modules/nibbles/NibblesScreenBody.svelte + shell-extension.ts; nibbles-game-actions.ts:161 replaces the ledgered raw write; roster row _shell-faces.ts:5591; face-nibbles.spec.ts.	none	SCREEN OFF state mock whose depicted design (overlays reclaim height, module keeps ticking, no state sentence) is what shipped. Module-specific mock; the keep-the-producer-alive rule is already in the module-surfaces skill.
.myrobots/2026-08-24-bespoke-wave5/nibbles/dock.html	975065880b7b43d856a0c506cbea0e0948b88081b8ddf195aa86fe6c3377f403	package	0	current	none	consume-stage4	#2317 (05e6c071e7)	STRICT_FACES 'nibbles' (strict-faces.ts:6375, comment :6281-6363 confirms the lane VideoTileThumb, RESET as a ledger-asserted action pressed in face-nibbles.spec.ts, no freeze param, face-only edit to nibbles.ts); NibblesScreenBody.svelte; nibbles-face-model.test.ts:652 confirms the ledger entry is gone; roster row _shell-faces.ts:5591.	none	SCREEN ON mock; the lane thumb, one band (TICK/AUTO/RESET), overlays and the deleted LEN readout all shipped as drawn. Module-specific mock; nothing separate to extract.
.myrobots/2026-08-24-bespoke-wave5/nibbles/spec.md	2215be502c3707c04a368b07588f627a874712f0e1f370a52a235b7a0714d10a	package	0	stale	skill:renderer-tests	consume-stage4	#2317 (05e6c071e7)	STRICT_FACES 'nibbles' (strict-faces.ts:6375) with its comment matching the spec's verdicts (face-only nibbles.ts edit, no freeze/units param, RESET audition probe, arrow keys, LEN on aria-label); ui/modules/nibbles/{NibblesScreenBody.svelte,shell-extension.ts}, nibbles-game-actions.ts:161 (ledgered raw write paid), nibbles-face-model.test.ts:652 (ledger no longer names NibblesCard), face-nibbles.spec.ts:48-69 (seed pin); roster row _shell-faces.ts:5591. Stale parts: §11.2's card baseline captured at ?shell=legacy and the NibblesCard references — legacy UI and cards were deleted in #2349 (622d121675).	none (a painted in-canvas score remains an unpriced, un-requested attest-cost item, not a pending decision)	The most accurately-predicted spec in the wave; shipped essentially as written, but its legacy-card and card-scene framing is dead against the tree. Durable lesson for the renderer skill: a video sim's determinism pin needs BOTH halves (clock freeze + seed), the seed must land before spawn (addInitScript, not afterSpawn), a face-only edit to an attested def is hash-transparent and must be measured both ways, and a pinned scene is proven by byte-for-byte PNG comparison rather than a tolerance-gated REPEAT.
.myrobots/2026-08-24-bespoke-wave5/numpadPlus/dock-remap.html	7e56dacb552114e8a9de0d318eecb7dc0b75c648a41b6a8c7fb2bbe189579c35	package	0	current	none	consume-stage4	#2226 (6643cdb776)	Shipped exactly as mocked: shell-cells.ts:3590-3601 'numpad-key-{n}' panel cell with probe effect { kind: 'text', testid: 'numpad-key-hint', expect: 'changed' }; one unified family numpad-key-{n} in numpad-plus.ts:441-451,551,602; ui/modules/numpadPlus/NumpadKeymapPanel.svelte (+ NumpadStepGrid.svelte hero panel); STRICT_FACES 'numpadPlus' (strict-faces.ts:5362); roster row _shell-faces.ts:5132.	none	Remap-listening state mock whose probe design, family unification and left-click-begins-remap UX are all in the tree verbatim. Module-specific mock; the 'a parity sweep must not be left holding the keyboard' guard is pinned in numpadPlus-face-model.test.ts rather than being a fleet lesson.
.myrobots/2026-08-24-bespoke-wave5/numpadPlus/dock.html	336bc1a342dd41373620eeb5570c71b5eec9807f89b006aea9b2eb0635b8ee5a	package	0	stale	none	consume-stage4	PR #2226 (6643cdb776) feat(faces): PROMOTE numpadPlus; card finally deleted in #2349 (622d121675)	strict-faces.ts:5362 'numpadPlus'; packages/web/src/lib/ui/modules/numpadPlus/NumpadStepGrid.svelte + NumpadKeymapPanel.svelte; e2e/vrt/__screenshots__/workflow-shell-faces.spec.ts/face-numpadPlus-dock.png on main (CI-authored); numpadPlus absent from e2e/vrt/vrt-exemptions.ts (exemption discharged)	none	Module-specific dock mock whose header still says 'Nothing here is implemented' and measures against a 714px legacy card that no longer exists; the shipped dock face is the tree's own VRT baseline, so the mock has no reusable content beyond the spec it illustrates.
.myrobots/2026-08-24-bespoke-wave5/numpadPlus/lane-tile.html	af60e958921c139916d6724d852a447dcb3184b55cd8d920fc52d821e2f3f869	package	0	stale	none	consume-stage4	PR #2226 (6643cdb776); legacy lane removed in #2349	strict-faces.ts:5362 'numpadPlus'; e2e/vrt/__screenshots__/workflow-shell-faces.spec.ts/face-numpadPlus-compact.png; spec.md §0.7/3 records the shipped rank differs from this mock (octave ranks 2nd so 'full' paints six cells, not the three drawn here)	none	Lane-tier mock superseded by the shipped face, whose rank order was changed at build time for lane-geometry reasons the mock predates; the compact baseline PNG on main is the authoritative picture.
.myrobots/2026-08-24-bespoke-wave5/numpadPlus/spec.md	535793f05ddc81740a9b1e6f349addae3144bd3c45499cbe784c7012a79984cd	package	0	stale	skill:module-surfaces	consume-stage4	PR #2226 (6643cdb776); §10's ?shell=legacy specs and NumpadPlusCard.svelte deleted in #2349 (622d121675)	Header says SHIPPED 2026-08-26 in #2226; strict-faces.ts:5362 'numpadPlus' with the promotion argument; packages/web/src/lib/audio/modules/numpad-plus-writes.ts (+ .test.ts) is the LOCAL_ORIGIN write seam (D1/D2/D3); NumpadStepGrid.svelte/NumpadKeymapPanel.svelte; packages/web/src/lib/ui/modules/numpadPlus-face-model.test.ts; e2e/tests/numpad-plus-face.spec.ts; face-numpadPlus-{compact,dock}.png baselines; no numpadPlus row in vrt-exemptions.ts	D5 pinned-not-fixed: an octave-8 recording produces a lit-and-SILENT step; every repair moves the pitch of a saved patch (owner call). D6: resolveActiveLayer CV buckets are 3x unequal; fixing re-selects layers in saved patches (owner preview). Platform: whether node.data writes get an origin-tagged seam/ledger — mutate.guard.test.ts on main still has no `.data` pattern. DOCK_TAB_MIN_BANDS stays 7 (four bands untabbed).	Build spec with its own §0.7 build corrections; §10/§11/§13 reference the legacy card, ?shell=legacy fixtures and card VRT scenes that #2349 removed, so the tree wins on those. Durable, module-agnostic lessons to extract: a `ydoc.transact(fn)` with no origin is as un-undoable as a bare proxy write but survives review; whole-object node.data rewrites are a multiplayer last-writer-wins defect AND were load-bearing for proxy-identity reads; a family key resolves to ONE panel cell; a defect ledger built by reading is blind to what only appears under execution (PLAY pegged the main thread); the keyboard-a11y ruling does not cover a module whose instrument IS the keyboard.
.myrobots/2026-08-24-bespoke-wave5/score/dock.html	a411a7705552608c9030c69e5fd981f598f112a955d0f9560ca6f6ee7c7176d4	package	0	stale	none	consume-stage4	PR #2227 (cea3d1a6e2) feat(faces): PROMOTE score; ScoreCard.svelte deleted in #2349	strict-faces.ts:5241 'score'; score.ts:295-330 declares glyph 'none', hero score-note-{n}, five pages; packages/web/src/lib/ui/modules/score/ScoreStaffPanel.svelte + ScoreSlotsPanel.svelte; e2e/vrt/__screenshots__/workflow-shell-faces.spec.ts/face-score-dock.png	none (the five-bands/no-rail question it flags is carried on spec.md and README)	Module-specific dock mock that says 'Nothing here is implemented'; the face it draws shipped with the same declaration and the CI-authored dock baseline is now the picture of record.
.myrobots/2026-08-24-bespoke-wave5/score/editor.html	28a9a40129546fd6db952faa0c8b71654eeca86c89f7df1483086d32860884a9	package	0	stale	none	consume-stage4	PR #2227 (cea3d1a6e2)	ScoreStaffPanel.svelte on main; score-layout.ts extracted so card/panel shared geometry (the card is now gone, #2349); face-score-dock.png baseline is the human-review artifact the mock stood in for	none	Picture-vs-chrome review mock for the staff panel; its reusable rule (document content drawn in a picture is not resting chrome, and the resting-text gate is blind to SVG/canvas text so VRT plus a human is the whole enforcement) is duplicated in spec.md §7.5 and README §2, which are the extraction sources, so the mock itself has nothing unique to keep.
.myrobots/2026-08-24-bespoke-wave5/score/lane-tile.html	03ccbcc54e2b6c5a74705a91520ab3bf2209570cdba5c470fede8751e329e960	package	0	stale	none	consume-stage4	PR #2227 (cea3d1a6e2)	face-score-compact.png baseline on main; strict-faces.ts:5241; the 'today — un-promoted placeholder' tile and the midi-learn-note ?shell=legacy card note no longer describe anything on main (#2349 removed the legacy renderer)	none	Lane-tier mock plus the glyph-refusal table; the refusal argument (no audio-typed output so every live glyph is a dead static; audio domain so no picture) is restated verbatim in score.ts's face comment, and the tile itself is baselined, so nothing unique remains.
.myrobots/2026-08-24-bespoke-wave5/score/spec.md	5e8129b5304f17cdf2c9783d75ed11e44a5b3b2626274ee6ad47dcb2ac1925e0	package	0	stale	skill:module-surfaces	consume-stage4	PR #2227 (cea3d1a6e2) feat(faces): PROMOTE score; legacy legs removed in #2349 (622d121675)	strict-faces.ts:5241 'score' (promotion argument matches §5.1 selection model, §0.5 queue-cv second panel); packages/web/src/lib/audio/modules/score-writes.ts, score-transport-deps.ts, score-layout.ts; packages/web/src/lib/ui/modules/score-cell-actions.ts, score/ScoreStaffPanel.svelte, score/ScoreSlotsPanel.svelte, score-face-model.test.ts; e2e/tests/score-face.spec.ts; LEGACY_BINDING_ALIASES in packages/web/src/lib/midi/midi-learn.svelte.ts:526 (D2 reader-side alias); face-score-{compact,dock}.png baselines. Stale parts: 'SPEC ONLY' banner; §3.3(b)/§9/§10 ?shell=legacy legs, ScoreCard.svelte, RANGE_BOUND_CARDS/card-range-source.test.ts all removed by #2349 (the skill notes that gate died with the cards).	DOCK_TAB_MIN_BANDS: score shipped five bands untabbed and score.ts:301 records the threshold as the owner's call, still unresolved on main. The shared collaborator selection cursor (node.data.selectedNoteId) shipped as a taste call with a recorded one-line revert.	The owner-requested build spec; its design shipped (selection model, two panels, six families, LOCAL_ORIGIN writes, binding alias) but its e2e/VRT/card sections describe a legacy surface main no longer has. Reusable lessons for module-surfaces: a modal toolbar cannot be face cells (cells cannot hold one shared mode), declared input ports can depend on a card-only widget (parity is port-side too), a face's binding key change orphans saved MIDI bindings on synthetic ids and the fix is a reader-side alias table, a shared grid must be imported by every renderer never re-derived, and a name-shaped blocker (needs-note-entry-cell) must be read by capability text not id.
.myrobots/2026-08-24-bespoke-wave5/skifree/dock.html	3d37e8654285b590deac37bb41227dba366a6eb6cc2aef4f495622ecbf3f26fd	package	0	stale	none	consume-stage4	#2192 (868ddb9ee2) fix(skifree) producer fix, then #2283 (8b1640fdcc) feat(skifree): face	strict-faces.ts:5554 'skifree' (comment at :5514-5553 explains order: [] tileBody + fullViewBody); packages/web/src/lib/ui/modules/skifree/SkifreeSlopeBody.svelte, SkifreeTileBody.svelte, SkifreeScreen.svelte, shell-extension.ts; skifree-face-model.test.ts; e2e/tests/skifree-face.spec.ts + skifree-node-lifetime.spec.ts; producer fix #2192 (868ddb9ee2) moved bundle/controller into the factory	none	A 'refusal drawn as a mock'; every blocker it draws was retired on main (the game moved to the factory, the lane got a tileBody, the HUD row was deleted per the resting-text ruling exactly as the mock proposed). Nothing reusable beyond the spec's argument.
.myrobots/2026-08-24-bespoke-wave5/skifree/spec.md	c016cd6fcd2f3e8618f347c6da44f9360dbbe27eb5b9b70057d681fa591cfd45	package	1	stale	skill:module-surfaces	consume-stage4	#2192 (868ddb9ee2) for §12/§13.1-13.3; #2283 (8b1640fdcc) for the face; card deleted in #2349	REFUSE verdict superseded: strict-faces.ts:5521 cites this spec by path and records B1 'TRUE WHEN WRITTEN and retired by #2192 (868ddb9ee)', B2 answered by `order: []` + tileBody (the flipper/videoOut shape, pinned by skifree-face-model.test.ts), B3 discharged as a FACES_WITHOUT_SCENES entry with the measurement (e2e/vrt/_shell-faces.ts:6236-6259) rather than a fork or a mask; §12's producer fix landed in #2192; mouse steering fixed in #2283 (strict-faces comment: both surfaces map their own rect via pointerToCanvasCoord, enableMouse has no caller). ⚠ External citer: strict-faces.ts:5521 must be repointed in Stage 5 before the file moves.	none (the fork-the-bundle question was resolved by not forking — FACES_WITHOUT_SCENES; §7's PR 2 mouse problem and PR 3 zero-param problem were both resolved inside #2283)	The refusal was correct on its date and every leg was subsequently discharged, so the record is stale as instruction but its method is the durable part: a derived card-producer set that enumerates SEAMS is a filter that redefines the check's subject (a .ts-file publication was invisible to two deny-by-default gates), instrument state that no node owns is invisible to every discipline gate, and 'NO FACE ON MERIT' must be re-litigated from the tree because the lead blocker can die under a later PR. Those runtime-ownership lessons route to module-surfaces; the raw record is consumed with the wave after the strict-faces.ts citation is repointed.
