e2e/tests/workflow-shell.spec.ts :: zoom NEVER repositions tiles: fixed slot box at every LOD tier, positions byte-identical :: waitForTimeout(250) #1	STATE	-	same per-drop layout-settle pattern before capturing baseline positions.
e2e/tests/workflow-shell.spec.ts :: zoom is a geometric NO-OP on SCREEN: tiles hold position vs lane lines, badges, the video band, and each other :: waitForTimeout(300) #1	STATE	-	settle wait after a drop before reading member id/position.
e2e/tests/workflow-spawn-reveal.spec.ts :: ON-SCREEN lane add → the viewport transform is UNCHANGED, byte-equal (${}) :: waitForTimeout(WCOL_PAN_MS * 3) #1	PACING	-	explicitly 3x WCOL_PAN_MS; WCOL_PAN_MS=220, packages/web/src/lib/ui/Canvas.svelte:1733.
e2e/tests/workflow-spawn-reveal.spec.ts :: settledViewport :: waitForTimeout(WCOL_PAN_MS + 60) #1	PACING	-	explicitly WCOL_PAN_MS+60; WCOL_PAN_MS=220, packages/web/src/lib/ui/Canvas.svelte:1733.
e2e/tests/workflow-surfaces.spec.ts :: tap tempo: a single tap is inert; two taps lock the tapped tempo :: waitForTimeout(250) #1	STATE	-	waits after a single tap to assert BPM unchanged; sustained-no-change check, no product constant.
e2e/tests/workflow-surfaces.spec.ts :: tap tempo: a single tap is inert; two taps lock the tapped tempo :: waitForTimeout(2_100) #1	PACING	-	past the about 2s reset window so the timed pair below is a fresh sequence; TAP_RESET_MS=2000, packages/web/src/lib/electra/tap-tempo.ts:27.
e2e/tests/workflow-viewport-nav.spec.ts :: '3' centers column 3 horizontally with its baseline at the viewport bottom :: waitForTimeout(600) #1	PACING	-	explicitly let the 220ms animated setViewport settle; laneCenterViewport uses WCOL_PAN_MS=220, packages/web/src/lib/ui/Canvas.svelte:1796.
e2e/tests/workflow-viewport-nav.spec.ts :: 'V' snaps the video area's lower-left corner to the viewport's lower-left corner :: waitForTimeout(600) #1	PACING	-	same 220ms animated setViewport (videoAreaViewport), WCOL_PAN_MS=220, packages/web/src/lib/ui/Canvas.svelte:1786.
e2e/tests/workflow-viewport-nav.spec.ts :: GUARD: a number pressed while a text input is focused does NOT pan :: waitForTimeout(400) #1	STATE	-	waits after a keypress to assert the viewport is unchanged; sustained-no-change check, no product constant.
e2e/vrt/cellshade-composite.spec.ts :: ${} matches baseline :: waitForTimeout(200) #1	PAINT	-	lets the final frozen frame finish rendering into the canvas before the screenshot; CELLSHADE is explicitly documented as stateless per frame (no feedback or history), so no RISKY concern.
e2e/vrt/cellshade-composite.spec.ts :: ${} matches baseline :: waitForTimeout(700) #1	PAINT	-	let the frozen frame settle into the preview before suspending audio; CELLSHADE is stateless per frame.
e2e/vrt/cube-adsr-composite.spec.ts :: cube-adsr-midilane matches baseline :: waitForTimeout(600) #1	PACING	-	let the chord land and the voices ring up the slow attack; test dials CUBE per-voice ADSR attack=0.8s, attack param at packages/web/src/lib/audio/modules/cube.ts:291.
e2e/vrt/mirrorpool-composite.spec.ts :: ${} matches baseline :: waitForTimeout(200) #1	PAINT	RISKY	final-frame settle before screenshot; MIRRORPOOL height field is a ping-pong wave simulation that integrates once per draw with rain spawned from a frame counter, packages/web/src/lib/video/modules/mirrorpool.ts:465.
e2e/vrt/mirrorpool-composite.spec.ts :: ${} matches baseline :: waitForTimeout(700) #1	PAINT	RISKY	same per-draw ping-pong wave and rain-frame-counter accumulator concern before the freeze.
e2e/vrt/pentemelodica-composite.spec.ts :: pentemelodica-midilane matches baseline :: waitForTimeout(600) #1	STATE	-	let the chord land and the voices ring up; PENTEMELODICA default shared ADSR attack is 0.001s (not overridden here), so this is MIDI/voice propagation settle, not a named envelope constant.
e2e/vrt/vrt-aspect-16x9.spec.ts :: setup16x9 :: waitForTimeout(500) #1	PAINT	-	let the card mirror the new engine dims and blit a few frames before the height-stability poll.
e2e/vrt/vrt-clap.spec.ts :: ${} matches baseline :: waitForTimeout(150) #1	PAINT	-	faders poll readLive each rAF, give the card a couple of frames to settle before the screenshot.
e2e/vrt/vrt-colourofmagic.spec.ts :: ${} matches baseline :: waitForTimeout(200) #1	PAINT	-	final-frame settle before screenshot; COLOUROFMAGIC deliberately avoids binding its own FBO as input (a GL feedback loop), confirmed stateless.
e2e/vrt/vrt-colourofmagic.spec.ts :: ${} matches baseline :: waitForTimeout(700) #1	PAINT	-	let the frozen frame settle into the preview before suspending audio; confirmed stateless per frame.
e2e/vrt/vrt-composite-coverage.spec.ts :: composite ${} matches BEFORE/AFTER baselines :: waitForTimeout(250) #1	PACING	-	explicitly SCOPE 2048-sample analyser refills at about 43ms at 48kHz, 250ms gives it 5+ refill cycles; SCOPE analyser fftSize=2048, packages/web/src/lib/audio/modules/scope.ts:174.
e2e/vrt/vrt-composite-coverage.spec.ts :: composite ${} matches BEFORE/AFTER baselines :: waitForTimeout(500) #1	STATE	-	generic Engine and analyser settle before capturing the IDLE pose; no product constant found.
e2e/vrt/vrt-composite-scenes.ts :: VCO_SCOPE_AUDIO_SCENES :: waitForTimeout(600) #1	PACING	-	lets the live VCO to SCOPE analyser fill before the self-verifying freeze; SCOPE analyser fftSize=2048, packages/web/src/lib/audio/modules/scope.ts:174.
e2e/vrt/vrt-composite-scenes.ts :: setupAdsrSustainScope :: waitForTimeout(700) #1	PACING	-	60 BPM, 2 steps, 16th to 0.25s per step, 0.5s per loop; mirrors the SEQUENCER stepDur (60/bpm/4) formula, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/vrt/vrt-composite-scenes.ts :: setupAt :: waitForTimeout(150) #1	PACING	-	so the SCOPE analyser samples catch the new CV; SCOPE analyser fftSize=2048, packages/web/src/lib/audio/modules/scope.ts:174. NIBBLES own render is pinned deterministic via __nibblesForceLength and __nibblesVrtSeed before this wait, so not RISKY.
e2e/vrt/vrt-composite-scenes.ts :: setupDepolarizerScope :: waitForTimeout(700) #1	PACING	-	same 60 BPM / 2-step S&H sequencer pattern (bpm:60,length:2,snh:1) as setupAdsrSustainScope; stepDur=60/bpm/4, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/vrt/vrt-composite-scenes.ts :: setupMixerSumScope :: waitForTimeout(700) #1	PACING	-	same 60 BPM / 2-step S&H sequencer pattern; stepDur=60/bpm/4, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/vrt/vrt-composite-scenes.ts :: setupPolarizerScope :: waitForTimeout(700) #1	PACING	-	same 60 BPM / 2-step S&H sequencer pattern; stepDur=60/bpm/4, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/vrt/vrt-composite-scenes.ts :: setupScalerScope :: waitForTimeout(700) #1	PACING	-	same 60 BPM / 2-step S&H sequencer pattern; stepDur=60/bpm/4, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/vrt/vrt-composite-scenes.ts :: setupSnhSeqScope :: waitForTimeout(700) #1	PACING	-	same 60 BPM / 2-step S&H sequencer pattern; stepDur=60/bpm/4, packages/web/src/lib/audio/modules/kria.ts:376.
e2e/vrt/vrt-frame-stability.spec.ts :: stability ${} :: waitForTimeout(GAP_MS) #1	PAINT	RISKY	parametrized across VRT_SCENES (including BACKDRAFT per-draw ping-pong accumulator and TOYBOX feedback nodes) explicitly testing frame-to-frame stability; GAP_MS is test-local (STAB_GAP_MS env), e2e/vrt/vrt-frame-stability.spec.ts:57, not a product constant.
e2e/vrt/vrt-quadralogical.spec.ts :: ${} matches baseline :: waitForTimeout(200) #1	PAINT	-	final-frame settle before screenshot; QUADRALOGICAL deliberately avoids binding its own FBO (a GL feedback loop), confirmed stateless.
e2e/vrt/vrt-quadralogical.spec.ts :: ${} matches baseline :: waitForTimeout(700) #1	PAINT	-	let the flat-colour sources and the mix settle before freezing; confirmed stateless per frame.
e2e/vrt/vrt-scenes.ts :: VRT_SCENES :: waitForTimeout(150) #1	PAINT	RISKY	BACKDRAFT scene: a few rAFs so the freeze param reaches the engine and the last pre-freeze frame is the one held; BACKDRAFT is a per-draw feedback accumulator so the exact frame the freeze lands on determines the captured depth.
e2e/vrt/vrt-scenes.ts :: VRT_SCENES :: waitForTimeout(1500) #1	PAINT	RISKY	BACKDRAFT scene: let the feedback loop run and settle, trails have built up and the spatial transform has compounded into a deep tunnel or spiral before we pin the frame -- explicit per-frame accumulator dependency.
e2e/vrt/vrt-scenes.ts :: VRT_SCENES :: waitForTimeout(250) #1	PAINT	-	RUTTETRA scene: let a few engine frames upload the frozen frame into the output FBO after a seek; RUTTETRA confirmed stateless (no ping-pong or register in ruttetra.ts), a plain render-completion wait.
e2e/vrt/vrt-scenes.ts :: applyVrtScene :: waitForTimeout(scene.settleMs ?? 300) #1	PAINT	RISKY	generic settle shared by every catalog scene including BACKDRAFT, TOYBOX and NIBBLES, some of which are real per-frame accumulators, so an assumed-fps frame count could diverge from the settleMs each scene was tuned against.
e2e/vrt/vrt-scope-modes.spec.ts :: ${} matches baseline :: waitForTimeout(c.settleMs) #1	STATE	-	per-scope-config settle before freezeAudio and screenshot; settleMs is a test-local per-config value, a pure SCOPE audio-domain settle, convert to expect.poll gating on the scope analyser output.
e2e/vrt/vrt-sr-probe.spec.ts :: audio sample-rate probe :: waitForTimeout(600) #1	STATE	-	waits for the engine to be ready before reading sample-rate info; convert to expect.poll gating on __engine() readiness.
e2e/vrt/vrt-synesthesia-composite.spec.ts :: vco-261-band2 matches baseline :: waitForTimeout(800) #1	PACING	-	VU meter ballistics climb to the steady band-2 level; SYNESTHESIA slow envelope-follower is about 500ms, packages/web/src/lib/audio/modules/synesthesia.ts:237.
e2e/vrt/vrt-synesthesia-video.spec.ts :: copy-A solid-red levels redline the R meter :: waitForTimeout(40) #1	PACING	-	repeatedly pushes the level while the meter ballistics climb (20x40ms=800ms total); SYNESTHESIA slow envelope-follower is about 500ms, packages/web/src/lib/audio/modules/synesthesia.ts:237.
e2e/vrt/vrt-tidy-vco.spec.ts :: ${} matches baseline :: waitForTimeout(150) #1	PAINT	-	faders poll readLive each rAF, give the card a couple of frames to settle before the screenshot, same pattern as vrt-clap.
e2e/vrt/vrt-wavesculpt-blink.spec.ts :: blink ${} matches baseline :: waitForTimeout(600) #1	PACING	-	let the voices settle so the scope buffers fill; mirrors SCOPE analyser fftSize=2048 refill span, packages/web/src/lib/audio/modules/scope.ts:174. WAVESCULPT render is pinned via a time-derived freeze hook (WIGGLE phase), not frame-tic, so not RISKY.
e2e/vrt/vrt-wavesculpt-walls.spec.ts :: ${} matches baseline :: waitForTimeout(600) #1	PAINT	-	let the wall texture upload and a couple of feedback frames settle -- render-completion wait; only a static SHAPES texture is patched into wall1 (no self-patch recursive feedback exercised), and the render is pinned via the same time-derived freeze hook.
